"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-23",,,"0.01",",,0,","0.0","T,,0","0.0",",,0",,,"42",",,0","21",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-24",,,"0.00","T,,0,","0.0",",,0","0.0",",,0",,,"41",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-25",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"50",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-26",,,"0.00","T,,0,","0.0",",,0","0.0",",,0",,,"60",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-27",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"63",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-28",,,"0.04",",,0,","0.0",",,0","0.0",",,0",,,"59",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-29",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"72",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-30",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"75",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-10-31",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"64",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-01",,,"0.02",",,0,","0.0",",,0","0.0",",,0",,,"44",",,0","30",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-02",,,"0.00",",,0,","0.0",",,0","0.0",",,0",,,"37",",,0","22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-03",,,"0.00","T,,0,","0.0","T,,0","0.0",",,0",,,"33",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-04",,,"0.03",",,0,","0.3",",,0","0.0",",,0",,,"37",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-05",,,"0.04",",,0,","0.0",",,0","0.0",",,0",,,"43",",,0","29",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-06",,,"0.07",",,0,","0.7",",,0","0.0","T,,0",,,"43",",,0","31",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-07",,,"0.02",",,0,","0.2",",,0","0.0",",,0",,,"32",",,0","27",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-08",,,"0.79",",,0,","7.7",",,0","6.0",",,0",,,"32",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-09",,,"0.17",",,0,","1.8",",,0","7.0",",,0",,,"26",",,0","8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-10",,,"0.01",",,0,","0.1",",,0","7.0",",,0",,,"19",",,0","0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-11",,,"0.01",",,0,","0.2",",,0","7.0",",,0",,,"20",",,0","0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-12",,,"0.02",",,0,","0.3",",,0","7.0",",,0",,,"16",",,0","4",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-13",,,"0.01",",,0,","0.1",",,0","6.0",",,0",,,"33",",,0","16",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-14",,,"0.00",",,0,","0.0",",,0","5.0",",,0",,,"39",",,0","26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-15",,,"0.00",",,0,","0.0",",,0","4.0",",,0",,,"36",",,0","15",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-16",,,"0.00",",,0,","0.0",",,0","4.0",",,0",,,"32",",,0","9",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-17",,,"0.00","T,,0,","0.0",",,0","4.0",",,0",,,"38",",,0","9",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-18",,,"0.22",",,0,","2.3",",,0","6.0",",,0",,,"23",",,0","15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-19",,,"0.05",",,0,","0.5",",,0","7.0",",,0",,,"17",",,0","-2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-20",,,"0.00",",,0,","0.0",",,0","7.0",",,0",,,"21",",,0","-5",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-21",,,"0.00","T,,0,","0.0","T,,0","7.0",",,0",,,"24",",,0","19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-22",,,"0.08",",,0,","0.8",",,0","7.0",",,0",,,"26",",,0","4",",,0",,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,"    1",",,X","    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-23",,,"0.13",",,0,","1.3",",,0","9.0",",,0",,,"5",",,0","-5",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-24",,,"0.03",",,0,","0.3",",,0","9.0",",,0",,,"14",",,0","5",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-25",,,"0.01",",,0,","0.1",",,0","9.0",",,0",,,"23",",,0","10",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-26",,,"0.00","T,,0,","0.0","T,,0","9.0",",,0",,,"20",",,0","6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-27",,,"0.00","T,,0,","0.0","T,,0","9.0",",,0",,,"19",",,0","2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-28",,,"0.00","T,,0,","0.0","T,,0","9.0",",,0",,,"18",",,0","10",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-29",,,"0.00",",,0,","0.0",",,0","9.0",",,0",,,"16",",,0","3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-11-30",,,"0.00",",,0,","0.0",",,0","9.0",",,0",,,"7",",,0","-5",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-01",,,"0.03",",,0,","0.2",",,0","9.0",",,0",,,"17",",,0","-12",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-02",,,"0.30",",,0,","3.4",",,0","12.0",",,0",,,"20",",,0","12",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-03",,,"0.08",",,0,","0.9",",,0","14.0",",,0",,,"13",",,0","-14",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-04",,,"0.00",",,0,","0.0",",,0","14.0",",,0",,,"3",",,0","-20",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-05",,,"0.04",",,0,","0.4",",,0","14.0",",,0",,,"0",",,0","-7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-06",,,"0.01",",,0,","0.2",",,0","14.0",",,0",,,"16",",,0","-6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-07",,,"0.02",",,0,","0.3",",,0","14.0",",,0",,,"23",",,0","15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-08",,,"0.07",",,0,","1.1",",,0","16.0",",,0",,,"21",",,0","15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-09",,,"0.02",",,0,","0.4",",,0","16.0",",,0",,,"22",",,0","3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-10",,,"0.04",",,0,","0.4",",,0","16.0",",,0",,,"15",",,0","3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-11",,,"0.01",",,0,","0.1",",,0","16.0",",,0",,,"21",",,0","13",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-12",,,"0.03",",,0,","0.5",",,0","16.0",",,0",,,"19",",,0","-1",",,0",,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-13",,,"0.01",",,0,","0.2",",,0","16.0",",,0",,,"6",",,0","-11",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-14",,,"0.01",",,0,","0.2",",,0","16.0",",,0",,,"8",",,0","-15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-15",,,"0.00","T,,0,","0.0","T,,0","16.0",",,0",,,"6",",,0","-15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-16",,,"0.00",",,0,","0.0",",,0","16.0",",,0",,,"-1",",,0","-18",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-17",,,"0.00",",,0,","0.0",",,0","16.0",",,0",,,"3",",,0","-21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-18",,,"0.02",",,0,","0.2",",,0","16.0",",,0",,,"9",",,0","-8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-19",,,"0.00","T,,0,","0.0","T,,0","16.0",",,0",,,"10",",,0","-13",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-20",,,"0.00","T,,0,","0.0","T,,0","16.0",",,0",,,"16",",,0","-5",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-21",,,"0.04",",,0,","0.5",",,0","16.0",",,0",,,"14",",,0","5",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-22",,,"0.00","T,,0,","0.0","T,,0","16.0",",,0",,,"30",",,0","0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-23",,,"0.00",",,0,","0.0",",,0","15.0",",,0",,,"36",",,0","-2",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-24",,,"0.00",",,0,","0.0",",,0","15.0",",,0",,,"-1",",,0","-16",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-25",,,"0.00",",,0,","0.0",",,0","15.0",",,0",,,"-10",",,0","-22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-26",,,"0.00",",,0,","0.0",",,0","15.0",",,0",,,"-7",",,0","-29",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-27",,,"0.00","T,,0,","0.0","T,,0","15.0",",,0",,,"10",",,0","-10",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-28",,,"0.00","T,,0,","0.0","T,,0","15.0",",,0",,,"9",",,0","-10",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-29",,,"0.00","T,,0,","0.0","T,,0","15.0",",,0",,,"10",",,0","-5",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-30",,,"0.00","T,,0,","0.0","T,,0","15.0",",,0",,,"12",",,0","-11",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","1950-12-31",,,"0.00","T,,0,","0.0","T,,0","15.0",",,0",,,"31",",,0","-5",",,0",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X"
